id,acc_rh_x,acc_rh_y,acc_rh_z,gyro_rh_x,gyro_rh_y,gyro_rh_z,acc_lh_x,acc_lh_y,acc_lh_z,gyro_lh_x,gyro_lh_y,gyro_lh_z,acc_leg_x,acc_leg_y,acc_leg_z,gyro_leg_x,gryo_leg_y,gryo_leg_z
187,151,742,-643,-1648,1464,-2337,681,437,-180,2442,680,1360,-783,-41,-207,323,-1888,-77
188,210,656,-533,-1439,1279,-2241,662,391,-172,2225,639,1260,-827,14,-291,106,-1930,-178
189,63,627,-783,-1429,917,-2030,614,530,-164,2008,587,1183,-892,131,-590,-110,-1982,-255
190,-27,754,-922,-1836,727,-1607,616,688,-73,2107,519,1094,-954,116,-506,-11,-2049,-344
191,-98,675,-943,-1585,717,-1286,590,725,49,1865,356,1068,-1345,2000,283,-253,-2212,-369
192,-199,454,-1213,-1532,663,-964,561,812,-88,1579,119,1103,-1404,137,-502,-539,-2449,-335
193,-120,489,-1331,-1572,665,-666,632,978,-218,1789,112,1040,-1295,296,-719,-329,-2456,-397
194,116,511,-1528,-1700,803,-516,643,944,-301,1672,96,1046,-1130,-108,-257,-446,-2472,-392
195,685,412,-2000,-1986,1165,-629,689,950,-488,1326,205,1095,-1086,393,-95,-792,-2363,-342
196,566,390,-2000,2197,2088,-730,892,1119,-459,1486,329,1202,-1052,260,-322,-632,-2239,-235
197,312,464,-1984,1842,-1941,-868,1038,1194,-907,1843,498,1523,-1172,520,-419,-274,-2070,84
198,168,486,-1616,1652,-1450,-883,1263,1386,-1030,2135,905,2000,-1006,360,-358,17,-1663,561
199,20,562,-1429,1296,-1213,-761,1203,1605,-1004,-2273,1341,-2404,-955,200,-224,608,-1227,1157
200,-24,781,-1331,1034,-1151,-582,992,1675,-791,-1972,1835,-1838,-891,213,-285,909,-733,1723
201,-55,784,-1156,982,-1215,-348,832,1739,-550,-1770,2129,-1373,-984,311,-295,1110,-439,2187
202,-62,761,-1132,1023,-1305,-236,603,1585,-361,-1961,2257,-1040,-970,255,-222,919,-312,-2479
203,-137,772,-1015,1184,-1421,-20,506,1492,-127,-2336,2222,-821,-970,-10,-156,544,-346,-2259
204,-86,563,-728,1169,-1526,156,359,1453,-95,-2375,2158,-745,-980,109,-95,505,-410,-2184
205,-20,609,-574,1306,-1764,311,270,1198,19,-2317,2116,-714,-816,-261,-42,563,-453,-2153
206,11,429,-437,1645,-1992,403,160,974,86,2391,1958,-709,-782,-341,40,272,-610,-2148
207,38,332,-344,1703,-2204,448,73,781,139,2219,1800,-750,-684,-431,286,100,-768,-2189
208,31,320,-348,1714,-2342,498,5,559,179,2125,1549,-828,-443,-593,466,6,-1019,-2267
209,37,368,-395,1850,-2438,525,-108,328,108,2015,1291,-900,-424,-343,657,-103,-1278,-2339
210,118,396,-416,2050,-2450,659,-154,146,154,2025,1035,-994,-924,-463,55,-92,-1533,-2432
211,207,294,-314,2431,-2452,821,-20,-101,185,2184,848,-1195,-1042,-87,-77,65,-1720,2366
212,339,0,-313,-2248,2493,769,99,-322,43,2018,684,-1561,-1048,69,-425,-100,-1885,2000
213,447,-259,-331,-2332,2281,664,255,-411,-60,1630,573,-1879,-1633,75,-492,-487,-1995,1682
214,623,-562,-282,2247,1961,680,403,-421,-191,1263,325,-2311,-988,-39,-61,-854,-2243,1250
215,667,-727,-355,2122,1613,349,439,-332,-490,1064,110,2367,-791,-265,50,-1054,-2458,928
216,722,-738,-536,2272,1314,0,417,-183,-712,1200,-4,2125,-1059,-102,-52,-918,2426,686
217,817,-916,-564,2132,1066,-215,518,-319,-791,1345,-161,1976,-937,-186,-90,-773,2269,537
218,706,-882,-710,2315,832,-580,393,-468,-1141,1360,-309,1762,-859,-195,-34,-758,2121,324
219,679,-707,-912,-2191,730,-872,287,-489,-1213,1349,-236,1458,-924,-63,-64,-768,2194,19
220,696,-754,-1009,-1824,788,-1063,278,-425,-1268,1209,-59,1043,-927,-19,-104,-908,2371,-394
221,679,-818,-1060,-1495,917,-1325,273,-278,-1356,1304,216,667,-903,7,-137,-814,-2352,-771
222,601,-689,-1078,-1599,1010,-1563,305,-173,-1292,1487,572,357,-938,57,-68,-630,-1996,-1081
223,602,-634,-1048,-1917,1155,-1720,326,-49,-1187,1597,925,110,-911,-53,-61,-521,-1643,-1328
224,617,-562,-1030,-2168,1317,-1834,311,147,-1166,1555,1366,-80,-897,-140,-47,-562,-1203,-1519
225,565,-475,-1064,-2262,1420,-1921,325,268,-1010,1515,1791,-184,-865,-149,-76,-603,-778,-1622
226,546,-264,-1219,-2303,1477,-1946,374,454,-889,1486,2133,-121,-870,-115,-101,-632,-435,-1559
227,454,-287,-1231,-2449,1644,-1878,450,599,-896,1659,2431,107,-860,-89,-121,-459,-137,-1330
228,363,-74,-1462,2286,1880,-1859,540,615,-766,1803,-2380,427,-938,110,-176,-314,50,-1010
229,437,137,-1456,2236,2110,-1885,610,825,-714,2080,-2301,834,-1332,0,-418,-38,129,-604
230,428,-58,-1553,2078,2343,-2167,716,1037,-607,2348,-2259,1250,-1287,-505,85,230,171,-188
231,325,211,-1846,1707,-2452,2462,738,1344,-585,-2310,-2261,1507,-1082,235,80,570,169,68
232,177,114,-1854,1298,-2133,2241,676,1605,-529,-1877,-2283,1681,-874,453,-398,1004,147,242
233,161,187,-1687,631,-1756,2181,663,1578,-533,-1917,-2243,1962,-947,605,-720,963,187,523
234,75,516,-1635,523,-1417,2337,730,1573,-364,-2252,-2294,2354,-856,617,-620,628,136,915
235,16,582,-1428,626,-1186,-2313,700,1552,-233,-2384,-2403,-2236,-819,484,-404,497,27,1324
236,-5,635,-1225,822,-1066,-1860,640,1416,-49,-2462,2482,-1861,-847,343,-291,419,-86,1700
237,-15,704,-1031,998,-1006,-1349,582,1199,109,2193,2296,-1540,-898,152,-296,74,-273,2021
238,31,710,-757,1319,-1086,-919,593,1051,87,1714,2055,-1331,-940,-47,-196,-404,-513,2229
239,-3,630,-596,1560,-1209,-549,580,1092,228,1810,1844,-1207,-959,-29,-78,-308,-724,2353
240,17,680,-505,1685,-1367,-217,655,903,211,1891,1666,-1130,-881,-239,36,-227,-903,2430
241,10,763,-536,1820,-1520,26,726,860,248,1923,1485,-1069,-731,-278,284,-195,-1084,2491
242,28,666,-468,1940,-1639,265,622,762,213,1995,1260,-1076,-850,-375,521,-123,-1308,2485
