id,acc_rh_x,acc_rh_y,acc_rh_z,gyro_rh_x,gyro_rh_y,gyro_rh_z,acc_lh_x,acc_lh_y,acc_lh_z,gyro_lh_x,gyro_lh_y,gyro_lh_z,acc_leg_x,acc_leg_y,acc_leg_z,gyro_leg_x,gryo_leg_y,gryo_leg_z
205,-0.9073,-0.1345,-0.3469,3.94,-2.14,15.02,-0.8694,0.3609,-0.0491,-2.40,1.75,4.98,-0.7967,0.3706,0.5774,-2.40,1.75,4.98
206,-0.9073,-0.1345,-0.3469,3.94,-2.14,15.02,-0.9300,0.3049,-0.0469,29.39,-1.23,2.77,-0.7967,0.3706,0.5774,-2.40,1.75,4.98
207,-0.9073,-0.1345,-0.3469,3.94,-2.14,15.02,-0.9300,0.3049,-0.0469,29.39,-1.23,2.77,-0.9253,0.4365,-0.1814,29.39,-1.23,2.77
208,-0.9073,-0.1345,-0.3469,3.94,-2.14,15.02,-0.9300,0.3049,-0.0469,29.39,-1.23,2.77,-0.9253,0.4365,-0.1814,29.39,-1.23,2.77
209,-1.0591,-0.0466,-0.3467,1.87,4.46,14.76,-0.9300,0.3049,-0.0469,29.39,-1.23,2.77,-0.9253,0.4365,-0.1814,29.39,-1.23,2.77
210,-1.0591,-0.0466,-0.3467,1.87,4.46,14.76,-1.0286,0.2683,-0.1362,15.13,-9.93,0.02,-0.9253,0.4365,-0.1814,29.39,-1.23,2.77
211,-1.0369,-0.0227,-0.3540,25.56,7.35,16.58,-0.9932,0.2830,-0.1890,-6.71,-14.79,-0.25,-1.1851,0.3953,-0.2437,15.13,-9.93,0.02
212,-1.0369,-0.0227,-0.3540,25.56,7.35,16.58,-0.9463,0.2969,-0.1841,-18.37,-15.11,0.07,-1.1270,0.9488,-0.2732,-6.71,-14.79,-0.25
213,-0.9344,-0.0498,-0.3794,35.33,5.13,15.37,-0.9033,0.3411,-0.1467,-23.01,-15.68,1.14,-1.0972,0.7447,-0.3464,-18.37,-15.11,0.07
214,-0.8831,-0.0718,-0.3936,33.33,2.81,12.92,-0.9033,0.3411,-0.1467,-23.01,-15.68,1.14,-1.0647,0.6612,-0.3821,-23.01,-15.68,1.14
215,-0.8604,-0.0752,-0.3948,26.89,1.47,10.67,-0.8784,0.3704,-0.1111,-9.59,-16.78,4.24,-0.9878,0.5462,-0.3147,-23.01,-15.68,1.14
216,-0.8604,-0.0752,-0.3948,26.89,1.47,10.67,-0.8828,0.3782,-0.1101,2.61,-15.26,5.16,-0.9575,0.4627,-0.2808,-9.59,-16.78,4.24
217,-0.8487,-0.0855,-0.4072,7.29,2.33,7.07,-0.8916,0.3767,-0.1113,17.63,-12.40,4.91,-0.9471,0.4199,-0.2388,2.61,-15.26,5.16
218,-0.8474,-0.0371,-0.3953,-2.61,4.72,7.07,-0.8916,0.3767,-0.1113,17.63,-12.40,4.91,-0.9927,0.4688,-0.1726,17.63,-12.40,4.91
219,-0.8482,-0.0137,-0.4024,-5.07,7.42,7.38,-0.9090,0.3504,-0.1326,36.52,-7.16,1.58,-0.9966,0.4314,-0.0964,17.63,-12.40,4.91
220,-0.8482,-0.0137,-0.4024,-5.07,7.42,7.38,-0.9261,0.3447,-0.1338,39.33,-3.89,-0.69,-0.9873,0.3259,-0.0894,36.52,-7.16,1.58
221,-0.8726,0.0007,-0.3657,11.36,9.43,6.49,-0.9412,0.3230,-0.1384,37.86,0.50,-3.51,-0.9800,0.2622,-0.1306,39.33,-3.89,-0.69
222,-0.8816,-0.0293,-0.3213,25.45,9.28,5.65,-0.9412,0.3230,-0.1384,37.86,0.50,-3.51,-1.0769,0.2258,-0.0774,37.86,0.50,-3.51
223,-0.8916,-0.0996,-0.3799,21.26,10.63,5.23,-0.9629,0.3252,-0.1260,27.53,6.90,-5.96,-0.9427,0.2000,-0.0913,37.86,0.50,-3.51
224,-0.8916,-0.0996,-0.3799,21.26,10.63,5.23,-0.9551,0.3181,-0.1157,21.32,9.81,-5.98,-1.0779,0.1838,-0.1077,27.53,6.90,-5.96
225,-0.9029,-0.0107,-0.4436,-5.10,15.02,2.75,-0.9358,0.3164,-0.1040,14.17,12.65,-5.53,-1.0061,0.1663,-0.1968,21.32,9.81,-5.98
226,-0.8902,0.0571,-0.4592,10.36,16.19,-1.14,-0.9358,0.3164,-0.1040,14.17,12.65,-5.53,-1.0410,0.1394,-0.1636,14.17,12.65,-5.53
227,-0.8902,0.0571,-0.4592,10.36,16.19,-1.14,-0.8921,0.3147,-0.1145,4.29,14.83,-3.07,-0.9070,-0.0535,-0.0950,14.17,12.65,-5.53
