id,acc_rh_x,acc_rh_y,acc_rh_z,gyro_rh_x,gyro_rh_y,gyro_rh_z,acc_lh_x,acc_lh_y,acc_lh_z,gyro_lh_x,gyro_lh_y,gyro_lh_z,acc_leg_x,acc_leg_y,acc_leg_z,gyro_leg_x,gryo_leg_y,gryo_leg_z
107,-0.2844,-0.5640,0.1963,5.07,173.09,-247.01,-0.2363,0.5672,0.7744,20.86,19.04,248.86,-0.9102,0.0735,-0.4209,-36.11,57.82,-249.31
108,-0.1416,-0.5620,0.2354,34.02,159.69,-233.28,-0.2363,0.5672,0.7744,20.86,19.04,248.86,-0.8992,-0.0620,-0.4104,-22.96,19.62,-249.69
109,-0.1018,-0.6082,0.2398,48.21,140.24,-221.94,-0.1045,0.4309,0.6885,8.70,-11.99,216.64,-0.8892,-0.1113,-0.3845,-35.12,-11.41,218.11
110,0.0188,-0.4971,0.3208,64.99,113.29,-204.82,-0.0269,0.3906,0.6360,5.60,-24.97,194.47,-0.8892,-0.1113,-0.3845,-35.12,-11.41,218.11
111,0.0591,-0.4270,0.3547,80.60,93.51,-188.25,-0.0269,0.3906,0.6360,5.60,-24.97,194.47,-0.8755,-0.2588,-0.4028,-38.22,-24.39,195.94
112,0.1223,-0.3970,0.3062,106.15,62.18,-165.92,0.1091,0.3618,0.6533,-27.31,-51.11,156.52,-0.8726,-0.1821,-0.3921,-71.13,-50.53,157.99
113,0.1880,-0.4414,0.3648,127.45,31.74,-144.78,0.1245,0.3628,0.6275,-42.83,-68.51,136.97,-0.8726,-0.1821,-0.3921,-71.13,-50.53,157.99
114,0.2688,-0.3938,0.4368,145.47,-3.23,-122.46,0.1245,0.3628,0.6275,-42.83,-68.51,136.97,-0.8623,-0.0808,-0.4519,-86.65,-67.93,138.43
115,0.2629,-0.3853,0.3950,161.32,-34.06,-99.90,0.1245,0.3628,0.6275,-42.83,-68.51,136.97,-0.8623,-0.0808,-0.4519,-86.65,-67.93,138.43
116,0.2629,-0.3853,0.3950,161.32,-34.06,-99.90,0.1792,0.4011,0.5423,-58.12,-108.65,85.65,-0.8623,-0.0808,-0.4519,-86.65,-67.93,138.43
117,0.2629,-0.3853,0.3950,161.32,-34.06,-99.90,0.1792,0.4011,0.5423,-58.12,-108.65,85.65,-0.8623,-0.0808,-0.4519,-86.65,-67.93,138.43
118,0.2629,-0.3853,0.3950,161.32,-34.06,-99.90,0.1792,0.4011,0.5423,-58.12,-108.65,85.65,-0.8692,0.0220,-0.4441,-101.94,-108.07,87.12
119,0.3130,-0.3677,0.3381,202.16,-187.51,-8.08,0.2859,0.5569,0.6380,-110.77,-173.39,36.68,-0.8582,-0.1001,-0.4553,-154.59,-172.81,38.14
120,0.3018,-0.5220,0.3975,199.15,-233.12,15.73,0.2974,0.6695,0.6458,-114.44,-199.24,25.93,-0.8582,-0.1001,-0.4553,-154.59,-172.81,38.14
121,0.2258,-0.6504,0.3269,181.78,249.22,33.17,0.3045,0.7254,0.5847,-123.14,-229.51,14.74,-0.9085,-0.0518,-0.3699,-158.25,-198.66,27.40
